번호,언어 제공자 ID,취득연도,방향,타입(단어/문장),파일명,한국어
19159.0,17,2018.0,우측면,단어,KETI_SL_0000019159,여자친구
19160.0,17,2018.0,우측면,단어,KETI_SL_0000019160,여학생
19161.0,17,2018.0,우측면,단어,KETI_SL_0000019161,연기
19162.0,17,2018.0,우측면,단어,KETI_SL_0000019162,연락해주세요
19163.0,17,2018.0,우측면,단어,KETI_SL_0000019163,열
19164.0,17,2018.0,우측면,단어,KETI_SL_0000019164,열나다
19165.0,17,2018.0,우측면,단어,KETI_SL_0000019165,열어주세요
19166.0,17,2018.0,우측면,단어,KETI_SL_0000019166,엽총
19167.0,17,2018.0,우측면,단어,KETI_SL_0000019167,영등포구
19168.0,17,2018.0,우측면,단어,KETI_SL_0000019168,옆집
19169.0,17,2018.0,우측면,단어,KETI_SL_0000019169,옆집 아저씨
19170.0,17,2018.0,우측면,단어,KETI_SL_0000019170,옆집 할아버지
19171.0,17,2018.0,우측면,단어,KETI_SL_0000019171,옆집사람
19172.0,17,2018.0,우측면,단어,KETI_SL_0000019172,옆쪽
19173.0,17,2018.0,우측면,단어,KETI_SL_0000019173,오늘
19174.0,17,2018.0,우측면,단어,KETI_SL_0000019174,오른쪽
19175.0,17,2018.0,우측면,단어,KETI_SL_0000019175,오른쪽-귀
19176.0,17,2018.0,우측면,단어,KETI_SL_0000019176,오른쪽-눈
19177.0,17,2018.0,우측면,단어,KETI_SL_0000019177,오빠
19178.0,17,2018.0,우측면,단어,KETI_SL_0000019178,옥상
19179.0,17,2018.0,우측면,단어,KETI_SL_0000019179,올해
19180.0,17,2018.0,우측면,단어,KETI_SL_0000019180,왼쪽
19181.0,17,2018.0,우측면,단어,KETI_SL_0000019181,왼쪽-귀
19182.0,17,2018.0,우측면,단어,KETI_SL_0000019182,왼쪽-눈
19183.0,17,2018.0,우측면,단어,KETI_SL_0000019183,욕실
19184.0,17,2018.0,우측면,단어,KETI_SL_0000019184,용산구
19185.0,17,2018.0,우측면,단어,KETI_SL_0000019185,우리집
19186.0,17,2018.0,우측면,단어,KETI_SL_0000019186,운동장
19187.0,17,2018.0,우측면,단어,KETI_SL_0000019187,월요일
19188.0,17,2018.0,우측면,단어,KETI_SL_0000019188,위
19189.0,17,2018.0,우측면,단어,KETI_SL_0000019189,위에
19190.0,17,2018.0,우측면,단어,KETI_SL_0000019190,위협
19191.0,17,2018.0,우측면,단어,KETI_SL_0000019191,윗집
19192.0,17,2018.0,우측면,단어,KETI_SL_0000019192,윗집사람
19193.0,17,2018.0,우측면,단어,KETI_SL_0000019193,유리
19194.0,17,2018.0,우측면,단어,KETI_SL_0000019194,유치원
19195.0,17,2018.0,우측면,단어,KETI_SL_0000019195,유치원 버스
19196.0,17,2018.0,우측면,단어,KETI_SL_0000019196,은평구
19197.0,17,2018.0,우측면,단어,KETI_SL_0000019197,음식물
19198.0,17,2018.0,우측면,단어,KETI_SL_0000019198,응급대원
19199.0,17,2018.0,우측면,단어,KETI_SL_0000019199,응급처리
19200.0,17,2018.0,우측면,단어,KETI_SL_0000019200,의사
19201.0,17,2018.0,우측면,단어,KETI_SL_0000019201,이마
19202.0,17,2018.0,우측면,단어,KETI_SL_0000019202,이물질
19203.0,17,2018.0,우측면,단어,KETI_SL_0000019203,이번
19204.0,17,2018.0,우측면,단어,KETI_SL_0000019204,이상한사람
19205.0,17,2018.0,우측면,단어,KETI_SL_0000019205,이웃집
19206.0,17,2018.0,우측면,단어,KETI_SL_0000019206,일요일
19207.0,17,2018.0,우측면,단어,KETI_SL_0000019207,임산부
19208.0,17,2018.0,우측면,단어,KETI_SL_0000019208,임신한아내
19209.0,17,2018.0,우측면,단어,KETI_SL_0000019209,자동차
19210.0,17,2018.0,우측면,단어,KETI_SL_0000019210,자살
19211.0,17,2018.0,우측면,단어,KETI_SL_0000019211,자상
19212.0,17,2018.0,우측면,단어,KETI_SL_0000019212,작년
19213.0,17,2018.0,우측면,단어,KETI_SL_0000019213,작은방
19214.0,17,2018.0,우측면,단어,KETI_SL_0000019214,장난감
19215.0,17,2018.0,우측면,단어,KETI_SL_0000019215,장단지
19216.0,17,2018.0,우측면,단어,KETI_SL_0000019216,절단
19217.0,17,2018.0,우측면,단어,KETI_SL_0000019217,제초제
19218.0,17,2018.0,우측면,단어,KETI_SL_0000019218,조난
19219.0,17,2018.0,우측면,단어,KETI_SL_0000019219,종로구
19220.0,17,2018.0,우측면,단어,KETI_SL_0000019220,주
19221.0,17,2018.0,우측면,단어,KETI_SL_0000019221,중구
19222.0,17,2018.0,우측면,단어,KETI_SL_0000019222,중랑구
19223.0,17,2018.0,우측면,단어,KETI_SL_0000019223,지난
19224.0,17,2018.0,우측면,단어,KETI_SL_0000019224,지혈대
19225.0,17,2018.0,우측면,단어,KETI_SL_0000019225,진통제
19226.0,17,2018.0,우측면,단어,KETI_SL_0000019226,질식
19227.0,17,2018.0,우측면,단어,KETI_SL_0000019227,집
19228.0,17,2018.0,우측면,단어,KETI_SL_0000019228,집단폭행
19229.0,17,2018.0,우측면,단어,KETI_SL_0000019229,차밖
19230.0,17,2018.0,우측면,단어,KETI_SL_0000019230,차안
19231.0,17,2018.0,우측면,단어,KETI_SL_0000019231,창문
19232.0,17,2018.0,우측면,단어,KETI_SL_0000019232,창백하다
19233.0,17,2018.0,우측면,단어,KETI_SL_0000019233,체온계
19234.0,17,2018.0,우측면,단어,KETI_SL_0000019234,총
19235.0,17,2018.0,우측면,단어,KETI_SL_0000019235,추락
19236.0,17,2018.0,우측면,단어,KETI_SL_0000019236,축사
19237.0,17,2018.0,우측면,단어,KETI_SL_0000019237,출산
19238.0,17,2018.0,우측면,단어,KETI_SL_0000019238,출혈
19239.0,17,2018.0,우측면,단어,KETI_SL_0000019239,피나다
19240.0,17,2018.0,우측면,단어,KETI_SL_0000019240,친구
19241.0,17,2018.0,우측면,단어,KETI_SL_0000019241,침수
19242.0,17,2018.0,우측면,단어,KETI_SL_0000019242,칼
19243.0,17,2018.0,우측면,단어,KETI_SL_0000019243,코
19244.0,17,2018.0,우측면,단어,KETI_SL_0000019244,택시
19245.0,17,2018.0,우측면,단어,KETI_SL_0000019245,토요일
19246.0,17,2018.0,우측면,단어,KETI_SL_0000019246,토하다
19247.0,17,2018.0,우측면,단어,KETI_SL_0000019247,통학버스
19248.0,17,2018.0,우측면,단어,KETI_SL_0000019248,트랙터
19249.0,17,2018.0,우측면,단어,KETI_SL_0000019249,트럭
19250.0,17,2018.0,우측면,단어,KETI_SL_0000019250,파도
19251.0,17,2018.0,우측면,단어,KETI_SL_0000019251,파편
19252.0,17,2018.0,우측면,단어,KETI_SL_0000019252,팔
19253.0,17,2018.0,우측면,단어,KETI_SL_0000019253,팔꿈치
19254.0,17,2018.0,우측면,단어,KETI_SL_0000019254,폭발
19255.0,17,2018.0,우측면,단어,KETI_SL_0000019255,폭탄
19256.0,17,2018.0,우측면,단어,KETI_SL_0000019256,폭우
19257.0,17,2018.0,우측면,단어,KETI_SL_0000019257,폭행
19258.0,17,2018.0,우측면,단어,KETI_SL_0000019258,학교
19259.0,17,2018.0,우측면,단어,KETI_SL_0000019259,학생
19260.0,17,2018.0,우측면,단어,KETI_SL_0000019260,할머니
19261.0,17,2018.0,우측면,단어,KETI_SL_0000019261,할아버지
19262.0,17,2018.0,우측면,단어,KETI_SL_0000019262,함몰되다
19263.0,17,2018.0,우측면,단어,KETI_SL_0000019263,해(연)
19264.0,17,2018.0,우측면,단어,KETI_SL_0000019264,해독제
19265.0,17,2018.0,우측면,단어,KETI_SL_0000019265,해열제
19266.0,17,2018.0,우측면,단어,KETI_SL_0000019266,허리
19267.0,17,2018.0,우측면,단어,KETI_SL_0000019267,허벅지
19268.0,17,2018.0,우측면,단어,KETI_SL_0000019268,현관
19269.0,17,2018.0,우측면,단어,KETI_SL_0000019269,현관앞
19270.0,17,2018.0,우측면,단어,KETI_SL_0000019270,협박
19271.0,17,2018.0,우측면,단어,KETI_SL_0000019271,형
19272.0,17,2018.0,우측면,단어,KETI_SL_0000019272,호흡곤란
19273.0,17,2018.0,우측면,단어,KETI_SL_0000019273,호흡기
19274.0,17,2018.0,우측면,단어,KETI_SL_0000019274,홍수
19275.0,17,2018.0,우측면,단어,KETI_SL_0000019275,화상
19276.0,17,2018.0,우측면,단어,KETI_SL_0000019276,화약
19277.0,17,2018.0,우측면,단어,KETI_SL_0000019277,화요일
19278.0,17,2018.0,우측면,단어,KETI_SL_0000019278,화장실
19279.0,17,2018.0,우측면,단어,KETI_SL_0000019279,화재
19280.0,18,2018.0,정면,단어,KETI_SL_0000019280,0
19281.0,18,2018.0,정면,단어,KETI_SL_0000019281,1
19282.0,18,2018.0,정면,단어,KETI_SL_0000019282,2
19283.0,18,2018.0,정면,단어,KETI_SL_0000019283,3
19284.0,18,2018.0,정면,단어,KETI_SL_0000019284,4
19285.0,18,2018.0,정면,단어,KETI_SL_0000019285,5
19286.0,18,2018.0,정면,단어,KETI_SL_0000019286,6
19287.0,18,2018.0,정면,단어,KETI_SL_0000019287,7
19288.0,18,2018.0,정면,단어,KETI_SL_0000019288,8
19289.0,18,2018.0,정면,단어,KETI_SL_0000019289,9
19290.0,18,2018.0,정면,단어,KETI_SL_0000019290,10
19291.0,18,2018.0,정면,단어,KETI_SL_0000019291,11
19292.0,18,2018.0,정면,단어,KETI_SL_0000019292,12
19293.0,18,2018.0,정면,단어,KETI_SL_0000019293,13
19294.0,18,2018.0,정면,단어,KETI_SL_0000019294,14
19295.0,18,2018.0,정면,단어,KETI_SL_0000019295,15
19296.0,18,2018.0,정면,단어,KETI_SL_0000019296,16
19297.0,18,2018.0,정면,단어,KETI_SL_0000019297,17
19298.0,18,2018.0,정면,단어,KETI_SL_0000019298,18
19299.0,18,2018.0,정면,단어,KETI_SL_0000019299,19
19300.0,18,2018.0,정면,단어,KETI_SL_0000019300,20
19301.0,18,2018.0,정면,단어,KETI_SL_0000019301,21
19302.0,18,2018.0,정면,단어,KETI_SL_0000019302,22
19303.0,18,2018.0,정면,단어,KETI_SL_0000019303,23
19304.0,18,2018.0,정면,단어,KETI_SL_0000019304,24
19305.0,18,2018.0,정면,단어,KETI_SL_0000019305,25
19306.0,18,2018.0,정면,단어,KETI_SL_0000019306,26
19307.0,18,2018.0,정면,단어,KETI_SL_0000019307,27
19308.0,18,2018.0,정면,단어,KETI_SL_0000019308,28
19309.0,18,2018.0,정면,단어,KETI_SL_0000019309,29
19310.0,18,2018.0,정면,단어,KETI_SL_0000019310,30
19311.0,18,2018.0,정면,단어,KETI_SL_0000019311,31
19312.0,18,2018.0,정면,단어,KETI_SL_0000019312,32
19313.0,18,2018.0,정면,단어,KETI_SL_0000019313,33
19314.0,18,2018.0,정면,단어,KETI_SL_0000019314,34
19315.0,18,2018.0,정면,단어,KETI_SL_0000019315,35
19316.0,18,2018.0,정면,단어,KETI_SL_0000019316,36
19317.0,18,2018.0,정면,단어,KETI_SL_0000019317,37
19318.0,18,2018.0,정면,단어,KETI_SL_0000019318,38
19319.0,18,2018.0,정면,단어,KETI_SL_0000019319,39
19320.0,18,2018.0,정면,단어,KETI_SL_0000019320,40
19321.0,18,2018.0,정면,단어,KETI_SL_0000019321,41
19322.0,18,2018.0,정면,단어,KETI_SL_0000019322,42
19323.0,18,2018.0,정면,단어,KETI_SL_0000019323,43
19324.0,18,2018.0,정면,단어,KETI_SL_0000019324,44
19325.0,18,2018.0,정면,단어,KETI_SL_0000019325,45
19326.0,18,2018.0,정면,단어,KETI_SL_0000019326,46
19327.0,18,2018.0,정면,단어,KETI_SL_0000019327,47
19328.0,18,2018.0,정면,단어,KETI_SL_0000019328,48
19329.0,18,2018.0,정면,단어,KETI_SL_0000019329,49
19330.0,18,2018.0,정면,단어,KETI_SL_0000019330,50
19331.0,18,2018.0,정면,단어,KETI_SL_0000019331,51
19332.0,18,2018.0,정면,단어,KETI_SL_0000019332,52
19333.0,18,2018.0,정면,단어,KETI_SL_0000019333,53
19334.0,18,2018.0,정면,단어,KETI_SL_0000019334,54
19335.0,18,2018.0,정면,단어,KETI_SL_0000019335,55
19336.0,18,2018.0,정면,단어,KETI_SL_0000019336,56
19337.0,18,2018.0,정면,단어,KETI_SL_0000019337,57
19338.0,18,2018.0,정면,단어,KETI_SL_0000019338,58
19339.0,18,2018.0,정면,단어,KETI_SL_0000019339,59
19340.0,18,2018.0,정면,단어,KETI_SL_0000019340,60
19341.0,18,2018.0,정면,단어,KETI_SL_0000019341,61
19342.0,18,2018.0,정면,단어,KETI_SL_0000019342,62
19343.0,18,2018.0,정면,단어,KETI_SL_0000019343,63
19344.0,18,2018.0,정면,단어,KETI_SL_0000019344,64
19345.0,18,2018.0,정면,단어,KETI_SL_0000019345,65
19346.0,18,2018.0,정면,단어,KETI_SL_0000019346,66
19347.0,18,2018.0,정면,단어,KETI_SL_0000019347,67
19348.0,18,2018.0,정면,단어,KETI_SL_0000019348,68
19349.0,18,2018.0,정면,단어,KETI_SL_0000019349,69
19350.0,18,2018.0,정면,단어,KETI_SL_0000019350,70
19351.0,18,2018.0,정면,단어,KETI_SL_0000019351,71
19352.0,18,2018.0,정면,단어,KETI_SL_0000019352,72
19353.0,18,2018.0,정면,단어,KETI_SL_0000019353,73
19354.0,18,2018.0,정면,단어,KETI_SL_0000019354,74
19355.0,18,2018.0,정면,단어,KETI_SL_0000019355,75
19356.0,18,2018.0,정면,단어,KETI_SL_0000019356,76
19357.0,18,2018.0,정면,단어,KETI_SL_0000019357,77
19358.0,18,2018.0,정면,단어,KETI_SL_0000019358,78
19359.0,18,2018.0,정면,단어,KETI_SL_0000019359,79
19360.0,18,2018.0,정면,단어,KETI_SL_0000019360,80
19361.0,18,2018.0,정면,단어,KETI_SL_0000019361,81
19362.0,18,2018.0,정면,단어,KETI_SL_0000019362,82
19363.0,18,2018.0,정면,단어,KETI_SL_0000019363,83
19364.0,18,2018.0,정면,단어,KETI_SL_0000019364,84
19365.0,18,2018.0,정면,단어,KETI_SL_0000019365,85
19366.0,18,2018.0,정면,단어,KETI_SL_0000019366,86
19367.0,18,2018.0,정면,단어,KETI_SL_0000019367,87
19368.0,18,2018.0,정면,단어,KETI_SL_0000019368,88
19369.0,18,2018.0,정면,단어,KETI_SL_0000019369,89
19370.0,18,2018.0,정면,단어,KETI_SL_0000019370,90
19371.0,18,2018.0,정면,단어,KETI_SL_0000019371,91
19372.0,18,2018.0,정면,단어,KETI_SL_0000019372,92
19373.0,18,2018.0,정면,단어,KETI_SL_0000019373,93
19374.0,18,2018.0,정면,단어,KETI_SL_0000019374,94
19375.0,18,2018.0,정면,단어,KETI_SL_0000019375,95
19376.0,18,2018.0,정면,단어,KETI_SL_0000019376,96
19377.0,18,2018.0,정면,단어,KETI_SL_0000019377,97
19378.0,18,2018.0,정면,단어,KETI_SL_0000019378,98
19379.0,18,2018.0,정면,단어,KETI_SL_0000019379,99
19380.0,18,2018.0,정면,단어,KETI_SL_0000019380,100
19381.0,18,2018.0,정면,단어,KETI_SL_0000019381,112
19382.0,18,2018.0,정면,단어,KETI_SL_0000019382,119
19383.0,18,2018.0,정면,단어,KETI_SL_0000019383,1000
19384.0,18,2018.0,정면,단어,KETI_SL_0000019384,10000
19385.0,18,2018.0,정면,단어,KETI_SL_0000019385,가렵다
19386.0,18,2018.0,정면,단어,KETI_SL_0000019386,가스
19387.0,18,2018.0,정면,단어,KETI_SL_0000019387,가슴
19388.0,18,2018.0,정면,단어,KETI_SL_0000019388,가시
19389.0,18,2018.0,정면,단어,KETI_SL_0000019389,각목
19390.0,18,2018.0,정면,단어,KETI_SL_0000019390,갇히다
19391.0,18,2018.0,정면,단어,KETI_SL_0000019391,감금
19392.0,18,2018.0,정면,단어,KETI_SL_0000019392,감전
19393.0,18,2018.0,정면,단어,KETI_SL_0000019393,강
19394.0,18,2018.0,정면,단어,KETI_SL_0000019394,강남구
19395.0,18,2018.0,정면,단어,KETI_SL_0000019395,강동구
19396.0,18,2018.0,정면,단어,KETI_SL_0000019396,강북구
19397.0,18,2018.0,정면,단어,KETI_SL_0000019397,강서구
19398.0,18,2018.0,정면,단어,KETI_SL_0000019398,강풍
19399.0,18,2018.0,정면,단어,KETI_SL_0000019399,개
19400.0,18,2018.0,정면,단어,KETI_SL_0000019400,거실
19401.0,18,2018.0,정면,단어,KETI_SL_0000019401,걸렸다
19402.0,18,2018.0,정면,단어,KETI_SL_0000019402,결박
19403.0,18,2018.0,정면,단어,KETI_SL_0000019403,경운기
19404.0,18,2018.0,정면,단어,KETI_SL_0000019404,경찰
19405.0,18,2018.0,정면,단어,KETI_SL_0000019405,경찰차
19406.0,18,2018.0,정면,단어,KETI_SL_0000019406,계곡
19407.0,18,2018.0,정면,단어,KETI_SL_0000019407,계단
19408.0,18,2018.0,정면,단어,KETI_SL_0000019408,고속도로
19409.0,18,2018.0,정면,단어,KETI_SL_0000019409,고압전선
19410.0,18,2018.0,정면,단어,KETI_SL_0000019410,고열
19411.0,18,2018.0,정면,단어,KETI_SL_0000019411,고장
19412.0,18,2018.0,정면,단어,KETI_SL_0000019412,부러지다
19413.0,18,2018.0,정면,단어,KETI_SL_0000019413,골절
19414.0,18,2018.0,정면,단어,KETI_SL_0000019414,탈골
19415.0,18,2018.0,정면,단어,KETI_SL_0000019415,곰
19416.0,18,2018.0,정면,단어,KETI_SL_0000019416,공사장
19417.0,18,2018.0,정면,단어,KETI_SL_0000019417,공원
19418.0,18,2018.0,정면,단어,KETI_SL_0000019418,놀이터
19419.0,18,2018.0,정면,단어,KETI_SL_0000019419,공장
19420.0,18,2018.0,정면,단어,KETI_SL_0000019420,관악구
19421.0,18,2018.0,정면,단어,KETI_SL_0000019421,광진구
19422.0,18,2018.0,정면,단어,KETI_SL_0000019422,교통사고
19423.0,18,2018.0,정면,단어,KETI_SL_0000019423,구급대
19424.0,18,2018.0,정면,단어,KETI_SL_0000019424,구급대원
19425.0,18,2018.0,정면,단어,KETI_SL_0000019425,구급차
19426.0,18,2018.0,정면,단어,KETI_SL_0000019426,구로구
19427.0,18,2018.0,정면,단어,KETI_SL_0000019427,구청
19428.0,18,2018.0,정면,단어,KETI_SL_0000019428,구해주세요
19429.0,18,2018.0,정면,단어,KETI_SL_0000019429,귀
19430.0,18,2018.0,정면,단어,KETI_SL_0000019430,금가다
19431.0,18,2018.0,정면,단어,KETI_SL_0000019431,금요일
19432.0,18,2018.0,정면,단어,KETI_SL_0000019432,금천구
19433.0,18,2018.0,정면,단어,KETI_SL_0000019433,급류
19434.0,18,2018.0,정면,단어,KETI_SL_0000019434,기절
19435.0,18,2018.0,정면,단어,KETI_SL_0000019435,기절하다
19436.0,18,2018.0,정면,단어,KETI_SL_0000019436,깔리다
19437.0,18,2018.0,정면,단어,KETI_SL_0000019437,끓는물
19438.0,18,2018.0,정면,단어,KETI_SL_0000019438,남자친구
19439.0,18,2018.0,정면,단어,KETI_SL_0000019439,남편
19440.0,18,2018.0,정면,단어,KETI_SL_0000019440,남학생
19441.0,18,2018.0,정면,단어,KETI_SL_0000019441,납치
19442.0,18,2018.0,정면,단어,KETI_SL_0000019442,낫
19443.0,18,2018.0,정면,단어,KETI_SL_0000019443,낯선남자
19444.0,18,2018.0,정면,단어,KETI_SL_0000019444,낯선사람
19445.0,18,2018.0,정면,단어,KETI_SL_0000019445,낯선여자
19446.0,18,2018.0,정면,단어,KETI_SL_0000019446,내년
19447.0,18,2018.0,정면,단어,KETI_SL_0000019447,내일
19448.0,18,2018.0,정면,단어,KETI_SL_0000019448,냄새나다
19449.0,18,2018.0,정면,단어,KETI_SL_0000019449,노원구
19450.0,18,2018.0,정면,단어,KETI_SL_0000019450,논
19451.0,18,2018.0,정면,단어,KETI_SL_0000019451,농약
19452.0,18,2018.0,정면,단어,KETI_SL_0000019452,누나
19453.0,18,2018.0,정면,단어,KETI_SL_0000019453,누수
19454.0,18,2018.0,정면,단어,KETI_SL_0000019454,누전
19455.0,18,2018.0,정면,단어,KETI_SL_0000019455,누출
19456.0,18,2018.0,정면,단어,KETI_SL_0000019456,눈
19457.0,18,2018.0,정면,단어,KETI_SL_0000019457,다리
19458.0,18,2018.0,정면,단어,KETI_SL_0000019458,다음
19459.0,18,2018.0,정면,단어,KETI_SL_0000019459,달(월)
19460.0,18,2018.0,정면,단어,KETI_SL_0000019460,대문앞
19461.0,18,2018.0,정면,단어,KETI_SL_0000019461,도둑
19462.0,18,2018.0,정면,단어,KETI_SL_0000019462,절도
19463.0,18,2018.0,정면,단어,KETI_SL_0000019463,도로
19464.0,18,2018.0,정면,단어,KETI_SL_0000019464,도봉구
19465.0,18,2018.0,정면,단어,KETI_SL_0000019465,독극물
19466.0,18,2018.0,정면,단어,KETI_SL_0000019466,독버섯
19467.0,18,2018.0,정면,단어,KETI_SL_0000019467,독사
19468.0,18,2018.0,정면,단어,KETI_SL_0000019468,동대문구
19469.0,18,2018.0,정면,단어,KETI_SL_0000019469,동생
19470.0,18,2018.0,정면,단어,KETI_SL_0000019470,동작구
19471.0,18,2018.0,정면,단어,KETI_SL_0000019471,동전
19472.0,18,2018.0,정면,단어,KETI_SL_0000019472,두드러기생기다
19473.0,18,2018.0,정면,단어,KETI_SL_0000019473,뒤
19474.0,18,2018.0,정면,단어,KETI_SL_0000019474,뒤통수
19475.0,18,2018.0,정면,단어,KETI_SL_0000019475,등
19476.0,18,2018.0,정면,단어,KETI_SL_0000019476,딸
19477.0,18,2018.0,정면,단어,KETI_SL_0000019477,떨어지다
19478.0,18,2018.0,정면,단어,KETI_SL_0000019478,쓰러지다
19479.0,18,2018.0,정면,단어,KETI_SL_0000019479,뜨거운물
19480.0,18,2018.0,정면,단어,KETI_SL_0000019480,마당
19481.0,18,2018.0,정면,단어,KETI_SL_0000019481,마포구
19482.0,18,2018.0,정면,단어,KETI_SL_0000019482,말려주세요
19483.0,18,2018.0,정면,단어,KETI_SL_0000019483,말벌
19484.0,18,2018.0,정면,단어,KETI_SL_0000019484,맹견
19485.0,18,2018.0,정면,단어,KETI_SL_0000019485,머리
19486.0,18,2018.0,정면,단어,KETI_SL_0000019486,멧돼지
19487.0,18,2018.0,정면,단어,KETI_SL_0000019487,목
19488.0,18,2018.0,정면,단어,KETI_SL_0000019488,목요일
19489.0,18,2018.0,정면,단어,KETI_SL_0000019489,무너지다
19490.0,18,2018.0,정면,단어,KETI_SL_0000019490,붕괴
19491.0,18,2018.0,정면,단어,KETI_SL_0000019491,무릎
19492.0,18,2018.0,정면,단어,KETI_SL_0000019492,문틈
19493.0,18,2018.0,정면,단어,KETI_SL_0000019493,물
19494.0,18,2018.0,정면,단어,KETI_SL_0000019494,밑에
19495.0,18,2018.0,정면,단어,KETI_SL_0000019495,아래
19496.0,18,2018.0,정면,단어,KETI_SL_0000019496,바다
19497.0,18,2018.0,정면,단어,KETI_SL_0000019497,반점생기다
19498.0,18,2018.0,정면,단어,KETI_SL_0000019498,발
19499.0,18,2018.0,정면,단어,KETI_SL_0000019499,발가락
19500.0,18,2018.0,정면,단어,KETI_SL_0000019500,발목
19501.0,18,2018.0,정면,단어,KETI_SL_0000019501,발작
19502.0,18,2018.0,정면,단어,KETI_SL_0000019502,방망이
19503.0,18,2018.0,정면,단어,KETI_SL_0000019503,밭
19504.0,18,2018.0,정면,단어,KETI_SL_0000019504,배
19505.0,18,2018.0,정면,단어,KETI_SL_0000019505,복부
19506.0,18,2018.0,정면,단어,KETI_SL_0000019506,배고프다
19507.0,18,2018.0,정면,단어,KETI_SL_0000019507,뱀
19508.0,18,2018.0,정면,단어,KETI_SL_0000019508,벌
19509.0,18,2018.0,정면,단어,KETI_SL_0000019509,범람
19510.0,18,2018.0,정면,단어,KETI_SL_0000019510,벼락
19511.0,18,2018.0,정면,단어,KETI_SL_0000019511,병원
19512.0,18,2018.0,정면,단어,KETI_SL_0000019512,보건소
19513.0,18,2018.0,정면,단어,KETI_SL_0000019513,보내주세요(경찰)
19514.0,18,2018.0,정면,단어,KETI_SL_0000019514,보내주세요(구급차)
19515.0,18,2018.0,정면,단어,KETI_SL_0000019515,복통
19516.0,18,2018.0,정면,단어,KETI_SL_0000019516,볼
19517.0,18,2018.0,정면,단어,KETI_SL_0000019517,부엌
19518.0,18,2018.0,정면,단어,KETI_SL_0000019518,불
19519.0,18,2018.0,정면,단어,KETI_SL_0000019519,불나다
19520.0,18,2018.0,정면,단어,KETI_SL_0000019520,붕대
19521.0,18,2018.0,정면,단어,KETI_SL_0000019521,비닐하우스
19522.0,18,2018.0,정면,단어,KETI_SL_0000019522,비상약
19523.0,18,2018.0,정면,단어,KETI_SL_0000019523,빌라
19524.0,18,2018.0,정면,단어,KETI_SL_0000019524,뼈
19525.0,18,2018.0,정면,단어,KETI_SL_0000019525,사이
19526.0,18,2018.0,정면,단어,KETI_SL_0000019526,산
19527.0,18,2018.0,정면,단어,KETI_SL_0000019527,살충제
19528.0,18,2018.0,정면,단어,KETI_SL_0000019528,살해
19529.0,18,2018.0,정면,단어,KETI_SL_0000019529,삼키다
19530.0,18,2018.0,정면,단어,KETI_SL_0000019530,서대문구
19531.0,18,2018.0,정면,단어,KETI_SL_0000019531,서랍
19532.0,18,2018.0,정면,단어,KETI_SL_0000019532,서울시
19533.0,18,2018.0,정면,단어,KETI_SL_0000019533,서초구
19534.0,18,2018.0,정면,단어,KETI_SL_0000019534,선반
19535.0,18,2018.0,정면,단어,KETI_SL_0000019535,선생님
19536.0,18,2018.0,정면,단어,KETI_SL_0000019536,성동구
19537.0,18,2018.0,정면,단어,KETI_SL_0000019537,성북구
19538.0,18,2018.0,정면,단어,KETI_SL_0000019538,성폭행
19539.0,18,2018.0,정면,단어,KETI_SL_0000019539,소방관
19540.0,18,2018.0,정면,단어,KETI_SL_0000019540,소방차
19541.0,18,2018.0,정면,단어,KETI_SL_0000019541,소화기
19542.0,18,2018.0,정면,단어,KETI_SL_0000019542,소화전
19543.0,18,2018.0,정면,단어,KETI_SL_0000019543,손
19544.0,18,2018.0,정면,단어,KETI_SL_0000019544,손가락
19545.0,18,2018.0,정면,단어,KETI_SL_0000019545,손목
19546.0,18,2018.0,정면,단어,KETI_SL_0000019546,송파구
19547.0,18,2018.0,정면,단어,KETI_SL_0000019547,수영장
19548.0,18,2018.0,정면,단어,KETI_SL_0000019548,수요일
19549.0,18,2018.0,정면,단어,KETI_SL_0000019549,술취한 사람
19550.0,18,2018.0,정면,단어,KETI_SL_0000019550,숨을안쉬다
19551.0,18,2018.0,정면,단어,KETI_SL_0000019551,시청
19552.0,18,2018.0,정면,단어,KETI_SL_0000019552,신고하세요(경찰)
19553.0,18,2018.0,정면,단어,KETI_SL_0000019553,심장마비
19554.0,18,2018.0,정면,단어,KETI_SL_0000019554,아기
19555.0,18,2018.0,정면,단어,KETI_SL_0000019555,아이들
19556.0,18,2018.0,정면,단어,KETI_SL_0000019556,어린이
19557.0,18,2018.0,정면,단어,KETI_SL_0000019557,아내
19558.0,18,2018.0,정면,단어,KETI_SL_0000019558,아들
19559.0,18,2018.0,정면,단어,KETI_SL_0000019559,아빠
19560.0,18,2018.0,정면,단어,KETI_SL_0000019560,아저씨
19561.0,18,2018.0,정면,단어,KETI_SL_0000019561,아줌마
19562.0,18,2018.0,정면,단어,KETI_SL_0000019562,아파트
19563.0,18,2018.0,정면,단어,KETI_SL_0000019563,인대
19564.0,18,2018.0,정면,단어,KETI_SL_0000019564,안방
19565.0,18,2018.0,정면,단어,KETI_SL_0000019565,알려주세요
19566.0,18,2018.0,정면,단어,KETI_SL_0000019566,앞
19567.0,18,2018.0,정면,단어,KETI_SL_0000019567,앞집
19568.0,18,2018.0,정면,단어,KETI_SL_0000019568,약국
19569.0,18,2018.0,정면,단어,KETI_SL_0000019569,약사
19570.0,18,2018.0,정면,단어,KETI_SL_0000019570,양천구
